10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-15-9.tsp ,12,3,3,51.0495,13.1059,19.4427,2,76.17,44.7128,Optimal
30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,7,3,3,30.3446,11.7088,14.0055,1,1.52,28.0479,Optimal
grubhub-10-1.tsp ,7,3,3,28.9595,12.6356,11.3911,1,0.8,30.204,Optimal
grubhub-10-2.tsp ,7,3,3,28.4731,13.0174,10.8606,1,0.94,30.6299,Optimal
grubhub-10-3.tsp ,7,3,3,28.1159,11.0918,12.6393,1,4.61,26.5684,Optimal
grubhub-10-4.tsp ,7,3,3,31.287,12.334,14.9853,1,2.31,28.6358,Optimal
grubhub-10-5.tsp ,7,3,3,29.5485,13.5929,12.9122,1,1.27,30.2292,Optimal
grubhub-10-6.tsp ,7,3,3,29.1495,12.002,8.41187,2,1.05,32.7397,Optimal
grubhub-10-7.tsp ,7,3,3,27.4091,12.0159,14.2922,1,2.07,25.1328,Optimal
grubhub-10-8.tsp ,7,3,3,30.337,12.2455,15.0006,1,5.83,27.5819,Optimal
grubhub-10-9.tsp ,7,3,3,28.4731,10.5412,11.3743,1,1.37,27.6401,Optimal
grubhub-11-0.tsp ,8,3,3,37.0768,12.7905,12.0673,2,0.8,37.8,Optimal
grubhub-11-1.tsp ,8,3,3,33.5808,12.6826,11.5337,2,24.19,34.7297,Optimal
grubhub-11-2.tsp ,8,3,3,35.1312,13.1115,13.1759,2,2.64,35.0667,Optimal
grubhub-11-3.tsp ,8,3,3,34.7227,12.5969,11.7269,2,0.82,35.5926,Optimal
grubhub-11-4.tsp ,8,3,3,33.4896,13.0229,11.0369,2,1.79,35.4756,Optimal
grubhub-11-5.tsp ,8,3,3,35.4504,13.5043,12.0627,2,1.84,36.892,Optimal
grubhub-11-6.tsp ,8,3,3,33.2692,12.1542,13.5071,2,2.23,31.9163,Optimal
grubhub-11-7.tsp ,8,3,3,32.8417,11.0282,10.1277,2,0.54,33.7422,Optimal
grubhub-11-8.tsp ,8,3,3,34.242,10.4942,10.0755,2,1.52,34.6607,Optimal
grubhub-11-9.tsp ,8,3,3,33.976,13.0257,11.0676,2,13.82,35.9341,Optimal
grubhub-12-0.tsp ,9,3,3,37.8962,11.8858,11.8879,2,4.6,37.8941,Optimal
grubhub-12-1.tsp ,9,3,3,37.0241,12.8846,14.9469,2,23.13,34.9618,Optimal
grubhub-12-2.tsp ,9,3,3,36.6916,11.493,10.2227,2,1.74,37.9618,Optimal
grubhub-12-3.tsp ,9,3,3,36.0361,12.2732,13.7065,2,33.81,34.6028,Optimal
grubhub-12-4.tsp ,9,3,3,35.9924,12.3257,16.4235,2,7.56,31.8946,Optimal
grubhub-12-6.tsp ,9,3,2,38.869,7.94787,11.8327,2,4.89,34.9841,Optimal
grubhub-12-7.tsp ,9,3,3,38.7778,14.3454,11.7913,2,5.71,41.3319,Optimal
grubhub-12-8.tsp ,9,3,3,36.6137,14.1545,13.0088,2,9.48,37.7594,Optimal
grubhub-12-9.tsp ,9,3,3,38.4472,13.7229,13.6037,2,4.84,38.5664,Optimal
grubhub-13-0.tsp ,9,4,4,36.2698,15.442,12.8662,2,32.2,38.8456,Optimal
grubhub-13-1.tsp ,9,4,4,38.128,17.1905,14.8381,2,19.4,40.4805,Optimal
grubhub-13-2.tsp ,9,4,4,37.9722,16.6372,13.3707,2,59.61,41.2387,Optimal
grubhub-13-3.tsp ,9,4,4,37.976,15.5112,14.3413,2,23.92,39.1459,Optimal
grubhub-13-4.tsp ,9,4,4,38.3085,15.3313,12.3203,2,17.16,41.3195,Optimal
grubhub-13-5.tsp ,9,4,4,38.1261,17.5945,16.8559,2,100.24,38.8646,Optimal
grubhub-13-6.tsp ,9,4,4,37.1096,17.8933,17.2745,2,18.75,37.7283,Optimal
grubhub-13-7.tsp ,9,4,4,39.0799,15.5278,11.3911,2,7.65,43.2165,Optimal
grubhub-13-8.tsp ,9,4,4,38.0748,16.0617,13.4259,2,23.26,40.7107,Optimal
grubhub-13-9.tsp ,9,4,4,37.102,15.0491,13.1913,2,66.52,38.9599,Optimal
grubhub-14-0.tsp ,10,4,4,41.7385,16.2333,14.1573,2,628.48,43.8145,Optimal
grubhub-14-1.tsp ,10,4,4,42.3275,16.1088,12.4691,2,3.53,45.9672,Optimal
grubhub-14-2.tsp ,10,4,4,44.0147,15.0215,18.7987,2,117.75,40.2375,Optimal
grubhub-14-3.tsp ,10,4,4,43.1388,16.972,15.6707,2,10.81,44.4401,Optimal
grubhub-14-4.tsp ,10,4,4,42.7113,17.7051,13.8169,2,119.49,46.5996,Optimal
grubhub-14-5.tsp ,10,4,4,41.6055,17.4561,13.8445,2,345.94,45.2172,Optimal
grubhub-14-6.tsp ,10,4,4,43.8323,17.3482,13.4734,2,18.11,47.7071,Optimal
grubhub-14-7.tsp ,10,4,4,40.7353,14.9163,14.3888,2,29.28,41.2628,Optimal
grubhub-14-8.tsp ,10,4,4,42.8652,16.568,18.4031,2,40.36,41.0302,Optimal
grubhub-14-9.tsp ,10,4,4,43.0495,16.272,12.9291,2,59.61,46.3924,Optimal
grubhub-15-0.tsp ,11,4,4,47.0077,18.4743,15.6124,2,509.43,49.8696,Optimal
grubhub-15-1.tsp ,11,4,4,45.9228,16.5874,13.0839,2,162.05,49.4263,Optimal
grubhub-15-2.tsp ,11,4,4,47.0742,16.4767,14.3627,2,106.9,49.1882,Optimal
grubhub-15-3.tsp ,11,4,3,46.8215,13.8336,15.0021,2,145.48,45.6529,Optimal
grubhub-15-4.tsp ,11,4,4,43.5687,18.4743,16.3407,2,296.55,45.7022,Optimal
grubhub-15-5.tsp ,11,4,4,47.724,17.6968,15.41,2,146.04,50.0108,Optimal
grubhub-15-6.tsp ,11,4,4,46.4928,15.987,16.4941,2,180.9,45.9858,Optimal
grubhub-15-8.tsp ,11,4,4,47.5948,17.6858,13.7709,2,79.42,51.5097,Optimal
grubhub-15-9.tsp ,11,4,4,47.5226,16.2637,17.5797,2,55.9,46.2066,Optimal
40
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,6,4,4,25.3965,16.936,15.1079,1,9.82,27.2246,Optimal
grubhub-10-1.tsp ,6,4,4,24.4332,17.2486,11.9861,1,3.31,29.6958,Optimal
grubhub-10-2.tsp ,6,4,4,24.7809,16.4159,12.2391,1,1.9,28.9577,Optimal
grubhub-10-3.tsp ,6,4,4,23.1165,16.3937,13.1606,1,27.01,26.3496,Optimal
grubhub-10-4.tsp ,6,4,4,26.9583,16.6593,15.5035,1,16.09,28.1141,Optimal
grubhub-10-5.tsp ,6,4,4,25.6169,17.3399,12.9843,1,3.58,29.9726,Optimal
grubhub-10-6.tsp ,6,4,4,25.9095,14.742,8.7446,2,2.3,31.9069,Optimal
grubhub-10-7.tsp ,6,4,4,23.2115,16.1503,14.9423,1,10.84,24.4194,Optimal
grubhub-10-8.tsp ,6,4,4,26.5897,15.7242,14.7415,1,14.16,27.5724,Optimal
grubhub-10-9.tsp ,6,4,4,24.0076,15.0657,11.3835,1,8.3,27.6899,Optimal
grubhub-11-0.tsp ,7,4,4,32.4346,17.5723,10.6168,2,1.27,39.3901,Optimal
grubhub-11-1.tsp ,7,4,4,28.5643,18.0095,15.8087,1,52.01,30.7651,Optimal
grubhub-11-2.tsp ,7,4,4,30.4605,17.9348,16.1368,1,55.98,32.2585,Optimal
grubhub-11-3.tsp ,7,4,4,30.3731,16.9526,11.4141,2,2.26,35.9116,Optimal
grubhub-11-4.tsp ,7,4,4,29.3718,17.0411,10.6045,2,1.63,35.8084,Optimal
grubhub-11-5.tsp ,7,4,4,31.097,17.8656,12.7481,2,15.44,36.2145,Optimal
grubhub-11-6.tsp ,7,4,4,28.8664,16.5874,12.5059,2,5.87,32.9479,Optimal
grubhub-11-7.tsp ,7,4,4,29.0526,14.5677,10.9649,1,1.85,32.6555,Optimal
grubhub-11-8.tsp ,7,4,4,29.4801,15.4503,11.8419,1,16.64,33.0885,Optimal
grubhub-11-9.tsp ,7,4,4,29.4459,17.6443,11.0492,2,32.97,36.041,Optimal
grubhub-12-0.tsp ,7,5,5,29.7119,19.8475,14.9699,1,45.12,34.5895,Optimal
grubhub-12-1.tsp ,7,5,5,29.6416,19.6788,13.7448,2,11.03,35.5756,Optimal
grubhub-12-2.tsp ,7,5,5,27.5896,20.791,11.2271,1,11.52,37.1535,Optimal
grubhub-12-3.tsp ,7,5,5,28.7258,18.9622,13.0824,2,109.66,34.6056,Optimal
grubhub-12-4.tsp ,7,5,5,27.6865,20.4645,17.7729,1,49.24,30.3781,Optimal
grubhub-12-6.tsp ,7,5,4,30.3009,16.4684,12.5181,1,97.6,34.2512,Optimal
grubhub-12-7.tsp ,7,5,5,30.9602,21.7731,13.6666,1,97.56,39.0667,Optimal
grubhub-12-8.tsp ,7,5,5,28.0684,22.6419,15.8071,1,162.63,34.9031,Optimal
grubhub-12-9.tsp ,7,5,5,30.3693,21.5297,14.0208,2,201.11,37.8782,Optimal
grubhub-13-0.tsp ,8,5,5,32.494,18.9622,12.6117,2,13.31,38.8445,Optimal
grubhub-13-1.tsp ,8,5,5,33.6245,21.7704,15.2214,2,25.36,40.1735,Optimal
grubhub-13-2.tsp ,8,5,5,33.5713,21.0676,11.8036,2,0.84,42.8353,Optimal
grubhub-13-3.tsp ,8,5,5,33.6473,19.8365,14.5314,2,185.73,38.9524,Optimal
grubhub-13-4.tsp ,8,5,5,34.0729,19.5211,12.6117,2,54.16,40.9823,Optimal
grubhub-13-5.tsp ,8,5,5,33.2996,22.6446,16.2503,2,159.34,39.694,Optimal
grubhub-13-6.tsp ,8,5,5,32.5301,22.5838,17.4202,2,51.05,37.6937,Optimal
grubhub-13-7.tsp ,8,5,5,34.964,19.5432,11.9385,2,71.9,42.5687,Optimal
grubhub-13-8.tsp ,8,5,5,33.9589,20.0772,13.1759,2,30.88,40.8601,Optimal
grubhub-13-9.tsp ,8,5,5,32.1064,20.3455,14.4716,2,97.71,37.9803,Optimal
grubhub-14-0.tsp ,8,6,6,32.6783,25.4704,12.581,2,69.65,45.5677,Optimal
grubhub-14-1.tsp ,8,6,6,34.8158,23.0911,13.2373,2,129.38,44.6696,Optimal
grubhub-14-2.tsp ,8,6,6,36.4897,22.0231,18.7649,2,339.97,39.7479,Optimal
grubhub-14-3.tsp ,8,6,6,35.1464,24.6542,17.1013,2,281.16,42.6994,Optimal
grubhub-14-4.tsp ,8,6,6,34.3446,25.9324,15.7243,2,4177.28,44.5527,Optimal
grubhub-14-5.tsp ,8,6,6,33.1647,25.7913,14.0591,2,404.71,44.8969,Optimal
grubhub-14-6.tsp ,8,6,6,35.3288,25.7747,13.3262,2,26.52,47.7773,Optimal
grubhub-14-7.tsp ,8,6,6,32.4522,23.0219,15.0757,2,135.01,40.3984,Optimal
grubhub-14-8.tsp ,8,6,6,35.4162,23.459,17.7161,2,7.63,41.1591,Optimal
grubhub-14-9.tsp ,8,6,6,34.185,25.2242,12.6669,2,198.84,46.7423,Optimal
grubhub-15-0.tsp ,9,6,6,38.584,26.7846,16.0969,2,3546.31,49.2716,Optimal
grubhub-15-1.tsp ,9,6,6,36.8493,25.8439,12.3035,2,391.28,50.3897,Optimal
grubhub-15-2.tsp ,9,6,6,38.3218,25.2657,15.6676,2,876.5,47.9199,Optimal
grubhub-15-3.tsp ,9,6,5,38.1584,22.4925,15.2367,2,1847,45.4141,Optimal
grubhub-15-4.tsp ,9,6,6,35.7017,25.9739,17.4187,2,23853.1,44.257,Optimal
grubhub-15-5.tsp ,9,6,6,38.9165,26.566,16.4435,2,13832.5,49.039,Optimal
grubhub-15-6.tsp ,9,6,6,38.147,24.1839,14.4839,2,102.87,47.847,Optimal
grubhub-15-8.tsp ,9,6,6,39.1749,25.9905,13.3461,2,557.14,51.8193,Optimal
grubhub-15-9.tsp ,9,6,6,39.3763,24.1701,17.7959,2,34.57,45.7505,Optimal
